price	sold	low_est	high_est	artist	ydate
0.75	0	1.5	2	ipousteguy	1988
0.4	1	0.25	0.3	makowski	1988
0.25	1	0.15	0.2	makowski	1988
0.55	0	0.7	0.9	weil	1988
0.15	0	0.2	0.3	weil	1988
0.15	0	0.2	0.3	weil	1988
1.4	1	0.7	0.9	arroyo	1988
10	1	10	15	poliakoff	1988
50	1	20	30	esteve	1988
2.8	1	2	3	mathieu	1988
0.12	0	0.2	0.3	mathieu	1988
2.6	1	2	3	mathieu	1988
0.26	1	0.3	0.4	mathieu	1988
0.26	1	0.3	0.4	mathieu	1988
23	1	8	12	lanskoy	1988
2.4	1	1.2	1.8	lanskoy	1988
0.95	1	0.7	0.9	lanskoy	1988
2.3	1	1.2	1.8	lanskoy	1988
5	1	4.5	6	fautrier	1988
24	0	30	35	hartung	1988
46	1	30	40	tapies	1988
2	1	0.8	1.2	casamada	1988
0.65	0	0.8	1.2	dova	1988
0.06	1	0.2	0.4	fontana	1988
0.12	0	0.15	0.2	glasker	1988
0.19	0	0.2	0.3	dangelo	1988
3.4	0	4	6	cordero	1988
29	1	30	40	merz	1988
2.4	0	3	4	clemente	1988
2.1	0	2.5	3	cucchi	1988
5	1	5	6	dahndokoupil	1988
4.5	1	5	7	middendorf	1988
4.5	1	5	7	middendorf	1988
9	1	5	7	middendorf	1988
8	1	7	9	hauser	1988
10	1	10	15	richter	1988
14	0	15	20	richter	1988
1.8	1	2	3	mathieu	1988
2.4	1	2	3	mathieu	1988
6.5	1	4	6	fautrier	1988
6.5	1	4	5	michaux	1988
8	1	8	10	esteve	1988
24	1	25	30	dubuffet	1988
85	1	60	80	stael	1988
6.5	1	6	8	poliakoff	1988
30	1	10	15	wouki	1988
40	1	25	35	atlan	1988
50	1	25	35	clave	1988
32	0	50	70	jorn	1988
55	0	90	120	appel	1988
18	1	20	25	hundertwasser	1988
13.5	1	5	6	nay	1988
9	1	9	14	wols	1988
5	1	2	3	nay	1988
60	1	40	50	nay	1988
6.5	1	4	5	capograssi	1988
12	1	6	8	burri	1988
92	1	40	50	tapies	1988
17	1	6	9	calder	1988
13	1	8	12	chadwick	1988
50	1	40	50	chadwick	1988
2	1	1	1.5	takis	1988
2.1	0	2.5	3	chadwick	1988
115	1	60	70	calder	1988
26	1	8	10	pomodoro	1988
11	0	15	20	tinguely	1988
42	1	40	50	calder	1988
90	1	70	80	fontana	1988
28	0	40	50	fontana	1988
21.525	1	30	40	klein	1988
22	1	12	14	vasarely	1988
9.5	1	6	8	vasarely	1988
60	1	40	50	poliakoff	1988
11	1	2	3	michaux	1988
13	1	2	3	michaux	1988
6.5	1	2	3	michaux	1988
1.4	1	1.2	1.8	corneille	1988
6.5	1	3	4	appel	1988
110	1	30	40	riopelle	1988
32	1	30	35	alechinsky	1988
35	1	30	40	jorn	1988
19	1	12	18	alechinsky	1988
10	1	7	9	lanskoy	1988
18	1	8	12	mathieu	1988
11	0	12	16	matta	1988
230	1	220	250	bacon	1988
40	1	50	70	auerbach	1988
20	1	18	24	auerbach	1988
22	1	10	15	hockney	1988
15	1	6	8	hockney	1988
70	0	75	85	dubuffet	1988
100	1	50	60	calder	1988
55	1	40	50	calder	1988
13	0	20	30	arman	1988
13	1	7	9	chadwick	1988
1.9	1	1.5	2	bury	1988
2	0	3	4	tuttle	1988
1.4	1	0.8	1.4	berrocal	1988
2.4	1	1	1.5	dokoupil	1988
0.5	1	0.3	0.4	lindner	1988
1	1	1	1.5	antes	1988
0.5	1	0.3	0.4	lindner	1988
18	1	14	16	bruning	1988
16	1	8	10	alechinsky	1988
18	1	10	15	bruning	1988
17	1	12	14	alechinsky	1988
48	1	22	28	francis	1988
85	1	15	20	hartung	1988
28	1	20	30	riopelle	1988
17	1	3	4	imai	1988
7	1	7	9	appel	1988
10	1	5	7	lanskoy	1988
5	1	6	8	calder	1988
6.5	1	6	8	calder	1988
6.5	1	6	8	calder	1988
29	1	15	20	albers	1988
26	1	20	25	lewitt	1988
10	1	5	7	twombley	1988
0.55	0	0.8	1.2	doppenheim	1988
3.2	1	1.5	2	kosuth	1988
2.5	1	2.5	3	gilbertgeorge	1988
0.8	1	0.8	0.9	chadwick	1988
2	1	2.5	3.5	hoyland	1988
2.6	1	1.5	2.5	hoyland	1988
1.6	1	1.5	2	long	1988
9	1	4	6	davie	1988
20	1	12	16	kossoff	1988
6.5	0	8	12	kossoff	1988
17	1	15	20	christo	1988
7	1	7	9	christo	1988
18	1	20	25	antes	1988
16	1	15	20	rainer	1988
3	1	3	4	christo	1988
2.6	1	1	1.5	tinguely	1988
30	1	5	7	beuys	1988
6	1	3	4	beuys	1988
3.5	1	0.6	0.8	beuys	1988
3.2	1	2	3	beuys	1988
5.5	1	2	3	beuys	1988
15	1	12	18	basquiat	1988
8	1	10	15	disler	1988
9	0	12	15	basquiat	1988
13	1	7	9	fetting	1988
1	1	1	1.5	de maria	1988
1.3	1	1	1.5	de maria	1988
4	1	4	5	castelli	1988
3.5	1	2	3	chia	1988
2.2	1	1.8	2.4	haring	1988
3	1	2	3	combas	1988
1.3	1	1	1.5	tannert	1988
0.55	0	1.5	2	kever	1988
9	1	6	8	beuys	1988
8	1	2.5	3	beuys	1988
6.5	1	2	3	beuys	1988
19	1	16	22	paladino	1988
12	1	12	15	paladino	1988
0.65	0	1.5	2	salvo	1988
7.5	0	9	12	paladino	1988
2.2	0	15	20	dova	1988
0.85	0	1	1.5	dokoupil	1988
7.175	1	10	15	hoedicke	1988
5.381	1	10	15	hoedicke	1988
2.2	0	3	4	dahndokoupil	1988
5.8	0	6	8	schneider	1988
7	1	8	10	disler	1988
37	1	40	50	richter	1988
7.5	1	3	4	bissier	1988
3	1	0.3	0.4	hundertwasser	1988
8.5	1	3	4	bissier	1988
0.6	1	0.7	0.9	tabachi	1988
8.5	1	3	5	clave	1988
3.2	1	1.5	2	clave	1988
0.85	1	1.2	1.8	calder	1988
1.6	1	1	1.5	matta	1988
6.5	1	7	9	dubuffet	1988
0.22	0	0.5	0.7	megret	1988
10	1	6	8	matta	1988
2.5	1	3	4	martin	1988
1.5	1	2	3	hajdu	1988
2.8	0	4	6	dhaese	1988
1	1	1	1.5	bertoni	1988
3.5	1	2.5	3	chadwick	1988
17	1	7	9	chadwick	1988
17	1	7	9	chadwick	1988
3	0	4	6	ipousteguy	1988
9	1	8	12	appel	1988
14	1	8	12	atlan	1988
65	1	30	35	appel	1988
55	1	50	60	alechinsky	1988
32	0	40	50	jorn	1988
60	1	40	50	alechinsky	1988
